"Id","SalePrice"
1461,116905.41175176
1462,156762.845967109
1463,166839.502050388
1464,184712.361055129
1465,195597.416388449
1466,182383.199556091
1467,169111.921757482
1468,173282.344280982
1469,191652.063867857
1470,98944.0803790273
1471,180565.244079631
1472,104694.308622331
1473,94238.1740488605
1474,130515.670176652
1475,123149.161686661
1476,342076.124639968
1477,261769.518836802
1478,301407.583400589
1479,276700.325146371
1480,362718.870968983
1481,287715.526475053
1482,220339.648816405
1483,193212.136034177
1484,161966.682163808
1485,209887.346471324
1486,216390.798373674
1487,302841.529911868
1488,248972.359158698
1489,200522.151515019
1490,185733.044235314
1491,222578.851733861
1492,92945.2459042706
1493,194330.765146452
1494,281587.258951111
1495,270376.701381034
1496,186586.189723443
1497,183070.164308611
1498,161019.93804894
1499,156681.620291695
1500,137580.080023301
1501,148025.918312776
1502,148889.851414063
1503,248626.784610432
1504,246119.382461533
1505,205338.004673125
1506,177269.44431813
1507,211638.904433477
1508,201403.277485766
1509,165066.627667582
1510,128279.135038374
1511,127961.312174323
1512,142715.299477873
1513,168229.034808545
1514,170810.214740908
1515,190799.956434192
1516,164974.797285257
1517,170252.631168522
1518,133268.78037651
1519,210510.882360934
1520,119172.510771419
1521,126081.046057396
1522,157904.661000803
1523,107529.007008547
1524,120475.750345266
1525,113152.2538854
1526,113191.656627464
1527,112664.472462258
1528,167324.483643205
1529,121087.201601797
1530,167723.31505031
1531,110920.31147853
1532,101357.701962058
1533,122380.735624686
1534,161596.947768204
1535,165097.867983406
1536,124196.264115082
1537,59254.8633946628
1538,249032.577757694
1539,291657.355325729
1540,119757.301403221
1541,175260.536672155
1542,142150.794873112
1543,226179.09499946
1544,83329.1942690115
1545,128417.449966888
1546,125605.011128639
1547,121434.297009032
1548,138775.633464058
1549,120991.58962545
1550,124958.472425661
1551,124693.031804871
1552,98316.8412446112
1553,189452.025183066
1554,140095.736962819
1555,151246.015750665
1556,118872.117072422
1557,96689.8510839589
1558,117142.517696072
1559,109285.00496077
1560,122548.194915834
1561,109352.106918914
1562,131830.114066604
1563,111213.794754142
1564,130654.229948604
1565,132805.508713625
1566,222890.106240468
1567,87380.5101182519
1568,206829.441982926
1569,126160.145255822
1570,158148.722007764
1571,125130.955707132
1572,143659.76138024
1573,229873.80428382
1574,114134.258278397
1575,198277.145062546
1576,194076.046649903
1577,194898.348253235
1578,187821.149047755
1579,126075.861209479
1580,212508.704987732
1581,145861.624523227
1582,113750.630334655
1583,270564.482367298
1584,228275.118858282
1585,128216.140315967
1586,85874.457811391
1587,110477.983430172
1588,129893.554211044
1589,103578.825117511
1590,136520.461699972
1591,94290.1301693021
1592,137690.242012979
1593,120596.42760401
1594,144159.958494063
1595,129650.753611659
1596,214715.750835747
1597,180474.867363006
1598,240348.545882114
1599,171940.472210607
1600,182728.008237287
1601,58339.5425157594
1602,144124.855257347
1603,79421.5027728039
1604,215464.183772716
1605,261906.165907212
1606,158499.154070776
1607,192302.827309777
1608,213186.946587935
1609,201930.942965728
1610,157814.397605689
1611,143008.060851531
1612,159300.730235573
1613,155936.023594769
1614,97007.5467469561
1615,81835.9926361305
1616,82140.5781687447
1617,84302.4201046889
1618,123220.010171804
1619,126464.481512588
1620,107865.632686905
1621,141048.348165885
1622,141224.989453477
1623,250273.864744561
1624,191970.644310129
1625,132114.050805845
1626,164799.96357828
1627,182902.152414724
1628,284649.130102899
1629,204464.820517541
1630,272091.015681507
1631,220961.947730792
1632,234436.282211357
1633,195404.591543851
1634,177990.381388018
1635,174587.65308653
1636,157843.570503641
1637,162899.68518792
1638,223959.563227689
1639,184677.290665504
1640,257203.09673519
1641,192487.19053437
1642,216112.687123439
1643,248711.991982643
1644,250622.972277543
1645,151260.613985434
1646,152461.664851073
1647,180414.145270782
1648,124764.568660922
1649,123979.489709546
1650,96927.7784402704
1651,111128.449200439
1652,105429.036907435
1653,106099.913700072
1654,132686.496363962
1655,135082.893601844
1656,130656.368684738
1657,134039.930144471
1658,131223.918515653
1659,122280.784825188
1660,146662.410989409
1661,372203.239107286
1662,356175.947913252
1663,326452.578963854
1664,418142.764866246
1665,307134.002300334
1666,280100.040349641
1667,326725.310711443
1668,303122.886057262
1669,289589.284784247
1670,317893.474399037
1671,233120.384896236
1672,352809.907667965
1673,301641.618364021
1674,251942.43689727
1675,164653.429365388
1676,156181.55157716
1677,201809.786734207
1678,409506.941299999
1679,296334.535408953
1680,287433.609300162
1681,257426.431729911
1682,274097.503988058
1683,173943.374534637
1684,211053.521642769
1685,180657.626723341
1686,165423.911989746
1687,201314.080860922
1688,210591.39089617
1689,214852.234466996
1690,205783.723903214
1691,196104.657098981
1692,274326.488350146
1693,201439.621348385
1694,176584.826915972
1695,195458.475930605
1696,254855.655823363
1697,197027.816530994
1698,301027.12334697
1699,268167.898347836
1700,225146.973867944
1701,273373.054988073
1702,263621.399053316
1703,258397.75067926
1704,259588.100410529
1705,240373.04080799
1706,343802.994149643
1707,207630.855425765
1708,207308.021239543
1709,297289.617272234
1710,235927.917745825
1711,260974.33233235
1712,260687.944422383
1713,225175.655951629
1714,212113.205911564
1715,210633.236456686
1716,197161.985293062
1717,184103.905461074
1718,159713.102741848
1719,226049.113011427
1720,246590.533013647
1721,195747.2748506
1722,147351.654182998
1723,149621.676820017
1724,205961.985225272
1725,235400.908709035
1726,177423.44202337
1727,156531.575371798
1728,202172.943539918
1729,169348.711478726
1730,179081.573805249
1731,117092.070177471
1732,110783.106819112
1733,110655.627762065
1734,121878.591879074
1735,124221.54738982
1736,110726.136995797
1737,270040.364408202
1738,234433.726909436
1739,218907.20299401
1740,167315.208933732
1741,148515.436142566
1742,148143.287267299
1743,172602.42549655
1744,231176.710146884
1745,214680.413452771
1746,255154.425593131
1747,220322.449971332
1748,222130.795582872
1749,136249.358059441
1750,147219.922644064
1751,235181.883695788
1752,110546.729786768
1753,139948.814985419
1754,209994.977856696
1755,164589.821316354
1756,96342.2996630329
1757,110442.813998931
1758,111628.4538408
1759,148624.238378774
1760,146064.0057146
1761,126992.158763893
1762,154102.895628257
1763,159525.540946676
1764,113474.858421455
1765,165960.484184828
1766,160517.638355226
1767,204486.165854611
1768,121654.994715375
1769,178091.086102684
1770,160142.446571351
1771,121327.981647085
1772,126894.774858926
1773,107813.591713633
1774,141599.844233056
1775,134131.294031731
1776,122346.326078529
1777,99866.4163489743
1778,138114.013201703
1779,121703.302345813
1780,210901.401416444
1781,121386.76678487
1782,75082.5834804762
1783,156980.569420122
1784,114583.764861016
1785,118644.142218225
1786,135152.475898584
1787,217752.518541949
1788,57281.3317059719
1789,109868.477616599
1790,91236.172839777
1791,190864.620856633
1792,156054.490422541
1793,141624.02534625
1794,153281.904210098
1795,140660.136555629
1796,139986.570249855
1797,130951.074673995
1798,114726.372272077
1799,97056.9783794446
1800,117712.17222976
1801,137428.653742621
1802,171474.825496527
1803,159672.234485555
1804,115510.362606217
1805,135871.691048998
1806,156077.660752841
1807,164070.377500669
1808,156748.822765233
1809,160072.504460881
1810,123555.533842664
1811,110462.329961964
1812,127665.476149309
1813,114226.708283444
1814,90522.170086048
1815,56060.0729199162
1816,105115.299167017
1817,110988.947340964
1818,165987.161676669
1819,152063.032383582
1820,77565.1217713313
1821,137616.521826856
1822,180396.428451854
1823,63020.8380384973
1824,140831.617655563
1825,140777.227120424
1826,109771.572949212
1827,126753.42398232
1828,127165.742732282
1829,93252.7509821775
1830,156530.143816043
1831,224836.131753063
1832,120251.495541401
1833,156385.785922832
1834,164766.041825912
1835,170210.413098354
1836,117052.06722607
1837,82887.94372453
1838,143661.097807905
1839,94074.858466027
1840,142893.150073112
1841,131585.144030682
1842,116222.238183055
1843,126216.791982476
1844,137904.21163939
1845,151949.315838074
1846,146056.679855436
1847,154402.761951333
1848,61756.3958097328
1849,118659.085709226
1850,118032.408722955
1851,154164.454592329
1852,115098.264094175
1853,114019.7337666
1854,176265.73923982
1855,172548.849309498
1856,218348.991287647
1857,200642.922228053
1858,157293.584462364
1859,138241.694465679
1860,122604.225038366
1861,137523.461302988
1862,270977.312670034
1863,257048.206660547
1864,257205.557397278
1865,295943.764737282
1866,303419.177614172
1867,244288.509333188
1868,271790.393925481
1869,194338.461170339
1870,234917.530309781
1871,252068.172036724
1872,184111.656126678
1873,228483.422097911
1874,129902.405287828
1875,217982.763263012
1876,186083.120697404
1877,210309.603276695
1878,213800.725982103
1879,128955.367403218
1880,118317.093206444
1881,221600.48888795
1882,281972.334450938
1883,215099.87694399
1884,227845.158545769
1885,257730.462693806
1886,270551.692829345
1887,201258.869296833
1888,254428.355479073
1889,182355.218760573
1890,113427.605614973
1891,133923.210329215
1892,91665.1087861
1893,129196.680372041
1894,140920.695652485
1895,138079.362772967
1896,120773.617916001
1897,113437.449451335
1898,129435.682368015
1899,168020.629027678
